PLAYER_ID,OPP_FGM_LESS5,OPP_FGA_LESS5,OPP_FG_PCT_LESS5,OPP_FGM_5_9,OPP_FGA_5_9,OPP_FG_PCT_5_9,OPP_FGM_10_14,OPP_FGA_10_14,OPP_FG_PCT_10_14,OPP_FGM_15_19,OPP_FGA_15_19,OPP_FG_PCT_15_19,OPP_FGM_20_24,OPP_FGA_20_24,OPP_FG_PCT_20_24,OPP_FGM_25_29,OPP_FGA_25_29,OPP_FG_PCT_25_29,OPP_FGM_30_34,OPP_FGA_30_34,OPP_FG_PCT_30_34,OPP_FGM_35_39,OPP_FGA_35_39,OPP_FG_PCT_35_39,OPP_FGM_40PLUS,OPP_FGA_40PLUS,OPP_FG_PCT_40PLUS,AGE,OPP_FGM_LESS5_PACE_ADJ,OPP_FGA_LESS5_PACE_ADJ,OPP_FG_PCT_LESS5_PACE_ADJ,OPP_FGM_5_9_PACE_ADJ,OPP_FGA_5_9_PACE_ADJ,OPP_FG_PCT_5_9_PACE_ADJ,OPP_FGM_10_14_PACE_ADJ,OPP_FGA_10_14_PACE_ADJ,OPP_FG_PCT_10_14_PACE_ADJ,OPP_FGM_15_19_PACE_ADJ,OPP_FGA_15_19_PACE_ADJ,OPP_FG_PCT_15_19_PACE_ADJ,OPP_FGM_20_24_PACE_ADJ,OPP_FGA_20_24_PACE_ADJ,OPP_FG_PCT_20_24_PACE_ADJ,OPP_FGM_25_29_PACE_ADJ,OPP_FGA_25_29_PACE_ADJ,OPP_FG_PCT_25_29_PACE_ADJ,OPP_FGM_30_34_PACE_ADJ,OPP_FGA_30_34_PACE_ADJ,OPP_FG_PCT_30_34_PACE_ADJ,OPP_FGM_35_39_PACE_ADJ,OPP_FGA_35_39_PACE_ADJ,OPP_FG_PCT_35_39_PACE_ADJ,OPP_FGM_40PLUS_PACE_ADJ,OPP_FGA_40PLUS_PACE_ADJ,OPP_FG_PCT_40PLUS_PACE_ADJ,OREB,OREB_CONTEST,OREB_UNCONTEST,OREB_CONTEST_PCT,OREB_CHANCES,OREB_CHANCE_PCT,OREB_CHANCE_DEFER,OREB_CHANCE_PCT_ADJ,AVG_OREB_DIST,DREB_CONTEST,DREB_UNCONTEST,DREB_CONTEST_PCT,DREB_CHANCES,DREB_CHANCE_PCT,DREB_CHANCE_DEFER,DREB_CHANCE_PCT_ADJ,AVG_DREB_DIST,REB,REB_CONTEST,REB_UNCONTEST,REB_CONTEST_PCT,REB_CHANCES,REB_CHANCE_PCT,REB_CHANCE_DEFER,REB_CHANCE_PCT_ADJ,AVG_REB_DIST,GP,W,L,MIN,STL,BLK,DREB,DEF_RIM_FGM,DEF_RIM_FGA,DEF_RIM_FG_PCT,CONTESTED_SHOTS,CONTESTED_SHOTS_2PT,CONTESTED_SHOTS_3PT,DEFLECTIONS,CHARGES_DRAWN,SCREEN_ASSISTS,SCREEN_AST_PTS,OFF_LOOSE_BALLS_RECOVERED,DEF_LOOSE_BALLS_RECOVERED,LOOSE_BALLS_RECOVERED,PCT_LOOSE_BALLS_RECOVERED_OFF,PCT_LOOSE_BALLS_RECOVERED_DEF,OFF_BOXOUTS,DEF_BOXOUTS,BOX_OUTS,BOX_OUT_PLAYER_TEAM_REBS,BOX_OUT_PLAYER_REBS,PCT_BOX_OUTS_OFF,PCT_BOX_OUTS_DEF,PCT_BOX_OUTS_TEAM_REB,PCT_BOX_OUTS_REB,OPP_FGM_RES_AREA,OPP_FGA_RES_AREA,OPP_FG_PCT_RES_AREA,OPP_FGM_PAINT,OPP_FGA_PAINT,OPP_FG_PCT_PAINT,OPP_FGM_MID,OPP_FGA_MID,OPP_FG_PCT_MID,OPP_FGM_LEFT_CORNER,OPP_FGA_LEFT_CORNER,OPP_FG_PCT_LEFT_CORNER,OPP_FGM_RIGHT_CORNER,OPP_FGA_RIGHT_CORNER,OPP_FG_PCT_RIGHT_CORNER,OPP_FGM_ABOVE_BREAK,OPP_FGA_ABOVE_BREAK,OPP_FG_PCT_ABOVE_BREAK,OPP_FGM_BACKCOURT,OPP_FGA_BACKCOURT,OPP_FG_PCT_BACKCOURT,OPP_FGM_RES_AREA_PACE_ADJ,OPP_FGA_RES_AREA_PACE_ADJ,OPP_FG_PCT_RES_AREA_PACE_ADJ,OPP_FGM_PAINT_PACE_ADJ,OPP_FGA_PAINT_PACE_ADJ,OPP_FG_PCT_PAINT_PACE_ADJ,OPP_FGM_MID_PACE_ADJ,OPP_FGA_MID_PACE_ADJ,OPP_FG_PCT_MID_PACE_ADJ,OPP_FGM_LEFT_CORNER_PACE_ADJ,OPP_FGA_LEFT_CORNER_PACE_ADJ,OPP_FG_PCT_LEFT_CORNER_PACE_ADJ,OPP_FGM_RIGHT_CORNER_PACE_ADJ,OPP_FGA_RIGHT_CORNER_PACE_ADJ,OPP_FG_PCT_RIGHT_CORNER_PACE_ADJ,OPP_FGM_ABOVE_BREAK_PACE_ADJ,OPP_FGA_ABOVE_BREAK_PACE_ADJ,OPP_FG_PCT_ABOVE_BREAK_PACE_ADJ,OPP_FGM_BACKCOURT_PACE_ADJ,OPP_FGA_BACKCOURT_PACE_ADJ,OPP_FG_PCT_BACKCOURT_PACE_ADJ,isB2BFirst_sum,isB2BSecond_sum,countDaysRestPlayer_mean,countDaysNextGamePlayer_mean,numberGamePlayerSeason_max,isWin_sum,minutes_sum,ast_sum,stl_sum,blk_sum,tov_sum,pf_sum,plusminus_sum,plusminus_min,plusminus_max,x,y,cluster_label
101107,4090.0,6790.0,0.6023564064801178,759.0,1964.0,0.3864562118126273,679.0,1581.0,0.42947501581277675,1101.0,2590.0,0.4250965250965251,1305.0,3347.0,0.38990140424260533,1218.0,3499.0,0.3480994569877108,16.0,80.0,0.2,1.0,14.0,0.07142857142857142,2.0,48.0,0.041666666666666664,13194.0,4143.947100000001,6879.560100000001,0.6023564064801179,769.0112100000031,1989.9051599999977,0.3864562118126293,687.9560100000031,1601.853389999999,0.42947501581277886,1115.522190000002,2624.162099999997,0.42509652509652635,1322.2129500000012,3391.1469300000026,0.3899014042426054,1234.0654200000038,3545.1518099999967,0.34809945698771216,16.21104,81.05520000000004,0.1999999999999999,1.01319,14.18466,0.07142857142857144,2.02638,48.63312000000005,0.04166666666666663,436.0,258.0,168.0,0.591743119266055,1005.0,0.4338308457711443,39.0,0.3555547785547785,5.185314685314684,447.0,1267.0,0.25928074245939675,2943.0,0.5857968059802923,244.0,0.6301142191142189,5.982750582750582,2160.0,705.0,1435.0,0.3263888888888889,3914.0,0.5518650996423097,283.0,0.5822937062937064,6.535431235431236,429,191,238,11171.400000000009,342.0,268.0,1724.0,814.0,1309.0,0.6218487394957983,1503.0,961.0,542.0,338.0,6.0,266.0,635.0,47.0,89.0,136.0,0.34558823529411764,0.6544117647058824,73.0,773.0,846.0,382.0,85.0,0.08628841607565012,0.9137115839243499,142.85999999999999,30.35599999999999,3914.0,6347.0,0.6166692925791712,1210.0,2995.0,0.4040066777963272,1768.0,4291.0,0.4120251689582848,293.0,727.0,0.4030261348005502,311.0,708.0,0.4392655367231638,1675.0,4809.0,0.34830526096901643,0.0,36.0,0.0,3914.0,6347.0,0.6166692925791712,1210.0,2995.0,0.4040066777963272,1768.0,4291.0,0.4120251689582848,293.0,727.0,0.4030261348005502,311.0,708.0,0.4392655367231638,1675.0,4809.0,0.34830526096901643,0.0,36.0,0.0,10.0,10.0,4.08,4.08,50.0,20.0,966.0,52.0,35.0,25.0,28.0,86.0,-106.0,-25.0,23.0,17.364252,31.269192,3
101108,4743.0,7947.0,0.5968289920724802,996.0,2474.0,0.40258690379951495,769.0,2007.0,0.3831589436970603,1040.0,2713.0,0.38333947659417617,1440.0,3856.0,0.37344398340248963,1395.0,4019.0,0.3471012689723812,14.0,71.0,0.19718309859154928,1.0,16.0,0.0625,0.0,63.0,0.0,12580.0,4805.560170000004,8051.820930000006,0.5968289920724803,1009.1372400000045,2506.63206,0.4025869037995167,779.1431100000029,2033.4723299999991,0.3831589436970619,1053.717600000003,2748.78447,0.3833394765941772,1458.9936000000012,3906.8606400000062,0.3734439834024893,1413.4000499999993,4072.0106100000025,0.3471012689723808,14.18466,71.93649000000003,0.1971830985915492,1.01319,16.21104,0.0625,0.0,63.83097000000007,0.0,223.0,75.0,144.0,0.336322869955157,817.0,0.2729498164014688,36.0,0.23030226700251882,5.880100755667504,273.0,1359.0,0.1686226065472514,2975.0,0.5442016806722689,230.0,0.5937405541561716,8.715365239294712,1842.0,348.0,1503.0,0.18892508143322476,3775.0,0.4879470198675497,266.0,0.532206549118388,9.367254408060457,397,279,118,13159.000000000013,770.0,73.0,1619.0,653.0,887.0,0.7361894024802705,627.0,305.0,322.0,577.0,9.0,87.0,204.0,95.0,142.0,237.0,0.4008438818565401,0.5991561181434599,1.0,147.0,148.0,102.0,14.0,0.006756756756756757,0.9932432432432432,69.834,10.749,4520.0,7317.0,0.6177395107284406,1460.0,3720.0,0.3924731182795699,1922.0,5031.0,0.38203140528721924,336.0,892.0,0.37668161434977576,308.0,826.0,0.3728813559322034,1852.0,5324.0,0.3478587528174305,0.0,56.0,0.0,4520.0,7317.0,0.6177395107284406,1460.0,3720.0,0.3924731182795699,1922.0,5031.0,0.38203140528721924,336.0,892.0,0.37668161434977576,308.0,826.0,0.3728813559322034,1852.0,5324.0,0.3478587528174305,0.0,56.0,0.0,10.0,10.0,3.1639344262295084,3.1639344262295084,61.0,38.0,1934.0,407.0,94.0,8.0,132.0,136.0,277.0,-18.0,21.0,35.26158,22.487963,3
101133,2187.0,3762.0,0.5813397129186603,416.0,1055.0,0.3943127962085308,382.0,903.0,0.4230343300110742,658.0,1671.0,0.3937761819269898,705.0,1837.0,0.38377789874795865,733.0,2107.0,0.34788799240626483,11.0,45.0,0.24444444444444444,0.0,4.0,0.0,1.0,41.0,0.024390243902439025,10543.0,2215.8465299999953,3811.6207800000025,0.5813397129186587,421.48704000000106,1068.915450000002,0.39431279620853105,387.03858000000093,914.9105700000031,0.4230343300110738,666.679020000002,1693.040489999997,0.3937761819269917,714.2989500000025,1861.230029999996,0.38377789874796076,742.6682700000025,2134.7913299999977,0.3478879924062664,11.14509,45.59355000000003,0.24444444444444427,0.0,4.05276,0.0,1.01319,41.54079000000004,0.024390243902439004,611.0,397.0,211.0,0.6497545008183306,1410.0,0.43333333333333335,41.0,0.420873949579832,4.511484593837533,441.0,720.0,0.37789203084832906,2194.0,0.531905195989061,229.0,0.577016806722689,4.721848739495802,1778.0,838.0,931.0,0.47131608548931386,3558.0,0.49971894322653176,270.0,0.5320644257703081,5.256022408963588,357,188,169,6656.400000000001,230.0,295.0,1167.0,694.0,1267.0,0.5477505919494869,963.0,763.0,200.0,222.0,13.0,371.0,826.0,34.0,45.0,79.0,0.43037974683544306,0.569620253164557,110.0,658.0,768.0,421.0,143.0,0.14322916666666666,0.8567708333333334,117.39399999999999,42.743999999999986,2091.0,3505.0,0.5965763195435093,632.0,1563.0,0.40435060780550225,1089.0,2776.0,0.3922910662824208,171.0,427.0,0.40046838407494145,175.0,417.0,0.4196642685851319,935.0,2701.0,0.3461680858941133,0.0,36.0,0.0,2091.0,3505.0,0.5965763195435093,632.0,1563.0,0.40435060780550225,1089.0,2776.0,0.3922910662824208,171.0,427.0,0.40046838407494145,175.0,417.0,0.4196642685851319,935.0,2701.0,0.3461680858941133,0.0,36.0,0.0,5.0,5.0,4.421052631578948,4.486486486486487,38.0,15.0,806.0,49.0,31.0,44.0,45.0,114.0,-79.0,-23.0,18.0,-2.1979022,33.8044,3
101139,2306.0,4025.0,0.5729192546583851,482.0,1224.0,0.3937908496732026,393.0,988.0,0.3977732793522267,633.0,1623.0,0.3900184842883549,657.0,1783.0,0.36848008973639934,650.0,1861.0,0.3492745835572273,5.0,36.0,0.1388888888888889,0.0,7.0,0.0,1.0,41.0,0.024390243902439025,9389.0,2336.41614,4078.0897500000024,0.5729192546583847,488.35758000000124,1240.1445600000002,0.39379084967320355,398.1836700000009,1001.0317200000027,0.39777327935222656,641.3492700000014,1644.4073699999994,0.3900184842883559,665.6658300000021,1806.5177699999995,0.36848008973640056,658.5735000000019,1885.5465900000008,0.3492745835572281,5.06595,36.47484000000003,0.13888888888888878,0.0,7.09233,0.0,1.01319,41.54079000000004,0.024390243902439004,96.0,44.0,52.0,0.4583333333333333,372.0,0.25806451612903225,13.0,0.15683018867924522,3.089308176100629,159.0,497.0,0.24274809160305344,1172.0,0.5588737201365188,91.0,0.5687515723270442,6.503144654088046,751.0,203.0,549.0,0.27030625832223704,1532.0,0.4902088772845953,104.0,0.5027075471698114,7.283962264150941,318,173,145,6645.2,232.0,110.0,655.0,236.0,372.0,0.6344086021505376,431.0,218.0,213.0,135.0,12.0,25.0,57.0,30.0,40.0,70.0,0.42857142857142855,0.5714285714285714,4.0,173.0,177.0,80.0,12.0,0.022598870056497175,0.9774011299435028,49.167,7.916,2201.0,3751.0,0.5867768595041323,691.0,1763.0,0.39194554736245035,1088.0,2754.0,0.3950617283950617,154.0,408.0,0.37745098039215685,144.0,399.0,0.3609022556390977,848.0,2481.0,0.3417976622329706,1.0,32.0,0.03125,2201.0,3751.0,0.5867768595041323,691.0,1763.0,0.39194554736245035,1088.0,2754.0,0.3950617283950617,154.0,408.0,0.37745098039215685,144.0,399.0,0.3609022556390977,848.0,2481.0,0.3417976622329706,1.0,32.0,0.03125,1.0,0.0,13.3,14.666666666666666,10.0,4.0,159.0,12.0,10.0,4.0,4.0,14.0,-8.0,-14.0,16.0,35.83923,5.7425437,3
101141,3012.0,5095.0,0.5911678115799803,585.0,1377.0,0.42483660130718953,561.0,1343.0,0.4177215189873418,772.0,1868.0,0.4132762312633833,904.0,2306.0,0.3920208152645273,1015.0,2802.0,0.3622412562455389,4.0,28.0,0.14285714285714285,0.0,7.0,0.0,3.0,53.0,0.05660377358490566,11243.0,3051.7282799999975,5162.203050000002,0.5911678115799797,592.7161500000024,1395.1626299999994,0.4248366013071914,568.399590000002,1360.714169999999,0.41772151898734355,782.1826800000028,1892.6389199999965,0.4132762312633856,915.9237600000032,2336.4161399999994,0.3920208152645288,1028.387850000004,2838.958379999999,0.3622412562455404,4.05276,28.36932000000002,0.14285714285714277,0.0,7.09233,0.0,3.0395700000000003,53.699070000000056,0.056603773584905606,601.0,419.0,168.0,0.697171381031614,1425.0,0.42175438596491227,43.0,0.40668617021276593,4.220212765957447,480.0,905.0,0.34408602150537637,2359.0,0.5913522679101314,197.0,0.631622340425532,5.03218085106383,1996.0,899.0,1073.0,0.4504008016032064,3710.0,0.5380053908355795,240.0,0.5680345744680849,5.24122340425532,376,199,177,8486.299999999994,249.0,119.0,1395.0,684.0,1102.0,0.6206896551724138,1069.0,691.0,378.0,250.0,92.0,236.0,537.0,44.0,72.0,116.0,0.3793103448275862,0.6206896551724138,125.0,495.0,620.0,321.0,125.0,0.20161290322580644,0.7983870967741935,136.291,52.81700000000001,2883.0,4729.0,0.6096426305772891,919.0,2224.0,0.41321942446043164,1300.0,3181.0,0.4086765168186105,232.0,591.0,0.3925549915397631,233.0,574.0,0.4059233449477352,1288.0,3537.0,0.36415040995193665,1.0,43.0,0.023255813953488372,2883.0,4729.0,0.6096426305772891,919.0,2224.0,0.41321942446043164,1300.0,3181.0,0.4086765168186105,232.0,591.0,0.3925549915397631,233.0,574.0,0.4059233449477352,1288.0,3537.0,0.36415040995193665,1.0,43.0,0.023255813953488372,8.0,8.0,3.6481481481481484,3.7222222222222223,54.0,45.0,863.0,46.0,22.0,14.0,31.0,86.0,123.0,-18.0,37.0,14.573944,34.853474,3
101150,4618.0,7559.0,0.6109273713454161,798.0,1997.0,0.39959939909864794,702.0,1701.0,0.4126984126984127,989.0,2460.0,0.40203252032520326,1337.0,3516.0,0.38026166097838454,1320.0,3913.0,0.337337081523128,9.0,54.0,0.16666666666666666,1.0,19.0,0.05263157894736842,4.0,67.0,0.05970149253731343,12605.0,4678.911419999999,7658.703209999998,0.6109273713454162,808.5256200000035,2023.3404299999993,0.39959939909864983,711.259380000003,1723.4361899999985,0.4126984126984148,1002.0449100000039,2492.447399999995,0.40203252032520564,1354.6350299999983,3562.3760400000015,0.3802616609783839,1337.4108000000006,3964.6124699999987,0.3373370815231283,9.11871,54.71226000000004,0.16666666666666655,1.01319,19.250610000000005,0.05263157894736841,4.05276,67.88373000000006,0.05970149253731338,173.0,76.0,95.0,0.4393063583815029,682.0,0.2536656891495601,29.0,0.19560238095238094,4.201190476190477,109.0,766.0,0.12485681557846506,1502.0,0.581225033288948,103.0,0.5778452380952382,8.34904761904762,1046.0,185.0,861.0,0.17686424474187382,2169.0,0.4822498847395113,132.0,0.4868642857142855,9.268095238095235,420,218,202,11683.400000000001,376.0,73.0,873.0,432.0,574.0,0.7526132404181185,911.0,376.0,535.0,338.0,9.0,62.0,136.0,86.0,122.0,208.0,0.41346153846153844,0.5865384615384616,2.0,159.0,161.0,92.0,8.0,0.012422360248447204,0.9875776397515528,75.667,7.0,4426.0,7037.0,0.628961205058974,1250.0,3143.0,0.39770919503658925,1743.0,4292.0,0.40610438024231127,280.0,751.0,0.37283621837549935,287.0,780.0,0.367948717948718,1788.0,5222.0,0.3423975488318652,4.0,61.0,0.06557377049180328,4426.0,7037.0,0.628961205058974,1250.0,3143.0,0.39770919503658925,1743.0,4292.0,0.40610438024231127,280.0,751.0,0.37283621837549935,287.0,780.0,0.367948717948718,1788.0,5222.0,0.3423975488318652,4.0,61.0,0.06557377049180328,10.0,9.0,3.3389830508474576,3.3559322033898304,59.0,41.0,1731.0,341.0,40.0,10.0,171.0,76.0,211.0,-33.0,30.0,37.242393,29.980297,3
1626143,1303.0,2182.0,0.5971585701191567,269.0,664.0,0.40512048192771083,233.0,511.0,0.45596868884540115,311.0,736.0,0.422554347826087,358.0,865.0,0.4138728323699422,393.0,1088.0,0.36121323529411764,7.0,13.0,0.5384615384615384,0.0,1.0,0.0,0.0,6.0,0.0,3682.0,1320.1865700000003,2210.7805800000006,0.5971585701191567,272.5481100000001,672.7581600000005,0.4051204819277107,236.07326999999998,517.7400900000005,0.4559686888454007,315.1020900000004,745.7078400000012,0.4225543478260868,362.7220200000002,876.4093500000007,0.4138728323699421,398.1836700000004,1102.3507200000004,0.3612132352941179,7.09233,13.17147,0.5384615384615384,0.0,1.01319,0.0,0.0,6.07914,0.0,271.0,191.0,77.0,0.7047970479704797,700.0,0.3871428571428571,13.0,0.3501676646706585,3.661676646706587,217.0,365.0,0.3715753424657534,1055.0,0.5535545023696683,110.0,0.5768083832335328,4.447904191616767,855.0,408.0,442.0,0.47719298245614034,1724.0,0.49593967517401394,123.0,0.5175928143712574,4.74431137724551,167,45,122,3304.2000000000007,47.0,138.0,584.0,397.0,697.0,0.569583931133429,818.0,681.0,137.0,37.0,0.0,170.0,391.0,42.0,16.0,59.0,0.711864406779661,0.2711864406779661,67.0,367.0,434.0,233.0,98.0,0.1543778801843318,0.8456221198156681,79.053,33.986999999999995,1246.0,2026.0,0.6150049358341559,424.0,1007.0,0.42105263157894735,514.0,1213.0,0.4237427864798021,81.0,209.0,0.3875598086124402,88.0,199.0,0.44221105527638194,521.0,1409.0,0.3697657913413769,0.0,3.0,0.0,1246.0,2026.0,0.6150049358341559,424.0,1007.0,0.42105263157894735,514.0,1213.0,0.4237427864798021,81.0,209.0,0.3875598086124402,88.0,199.0,0.44221105527638194,521.0,1409.0,0.3697657913413769,0.0,3.0,0.0,4.0,6.0,7.821428571428571,8.037037037037036,28.0,9.0,422.0,36.0,7.0,19.0,36.0,63.0,-111.0,-26.0,19.0,-15.440751,15.035048,0
1626144,2269.0,3753.0,0.6045830002664535,386.0,971.0,0.39752832131822863,308.0,764.0,0.4031413612565445,451.0,1057.0,0.4266792809839167,762.0,1918.0,0.397288842544317,659.0,1815.0,0.36308539944903584,4.0,18.0,0.2222222222222222,0.0,7.0,0.0,0.0,30.0,0.0,5254.0,2298.928109999999,3802.502070000001,0.6045830002664531,391.09134000000074,983.8074900000023,0.39752832131822846,312.06252000000035,774.0771600000013,0.40314136125654426,456.94869000000074,1070.9418300000016,0.42667928098391683,772.0507800000015,1943.298419999999,0.397288842544318,667.6922100000007,1838.9398499999993,0.36308539944903634,4.05276,18.237420000000004,0.22222222222222218,0.0,7.09233,0.0,0.0,30.39570000000002,0.0,107.0,51.0,53.0,0.4766355140186916,476.0,0.22478991596638656,24.0,0.20060084033613443,4.246218487394956,70.0,509.0,0.12048192771084337,1048.0,0.5543893129770993,93.0,0.5814369747899161,7.765966386554623,688.0,121.0,562.0,0.17587209302325582,1508.0,0.4562334217506631,117.0,0.48974789915966377,8.439495798319328,238,103,135,5642.299999999998,168.0,75.0,581.0,286.0,413.0,0.6924939467312349,718.0,319.0,399.0,188.0,7.0,36.0,83.0,56.0,60.0,117.0,0.47863247863247865,0.5128205128205128,5.0,64.0,69.0,38.0,11.0,0.07246376811594203,0.927536231884058,33.0,9.167,2156.0,3474.0,0.6206102475532528,610.0,1518.0,0.4018445322793149,788.0,1940.0,0.4061855670103093,185.0,468.0,0.3952991452991453,167.0,391.0,0.42710997442455245,933.0,2518.0,0.3705321683876092,0.0,24.0,0.0,2156.0,3474.0,0.6206102475532528,610.0,1518.0,0.4018445322793149,788.0,1940.0,0.4061855670103093,185.0,468.0,0.3952991452991453,167.0,391.0,0.42710997442455245,933.0,2518.0,0.3705321683876092,0.0,24.0,0.0,5.0,6.0,4.291666666666667,4.361702127659575,48.0,32.0,754.0,107.0,19.0,10.0,65.0,64.0,15.0,-24.0,15.0,32.361378,17.318338,3
1626145,2022.0,3232.0,0.6256188118811881,327.0,868.0,0.37672811059907835,271.0,644.0,0.42080745341614906,264.0,679.0,0.38880706921944036,609.0,1596.0,0.3815789473684211,615.0,1663.0,0.36981358989777513,6.0,24.0,0.25,1.0,8.0,0.125,3.0,29.0,0.10344827586206896,5603.0,2048.6701799999987,3274.630080000001,0.6256188118811876,331.3131300000001,879.4489200000023,0.37672811059907746,274.57449,652.4943600000013,0.4208074534161483,267.48216,687.9560100000015,0.3888070692194395,617.0327100000013,1617.0512400000016,0.38157894736842146,623.1118500000011,1684.9349699999998,0.36981358989777585,6.07914,24.316560000000006,0.24999999999999992,1.01319,8.10552,0.125,3.0395700000000003,29.382510000000018,0.10344827586206891,55.0,9.0,46.0,0.16363636363636364,172.0,0.31976744186046513,8.0,0.14312301587301587,2.9126984126984126,33.0,323.0,0.09141274238227147,597.0,0.6046901172529313,48.0,0.5124880952380952,6.857936507936507,416.0,42.0,369.0,0.10096153846153846,763.0,0.54521625163827,56.0,0.47839682539682526,7.75952380952381,252,121,131,4833.399999999998,266.0,20.0,361.0,180.0,224.0,0.8035714285714286,808.0,347.0,461.0,363.0,12.0,18.0,39.0,44.0,111.0,158.0,0.27848101265822783,0.7025316455696202,1.0,76.0,77.0,44.0,8.0,0.012987012987012988,0.987012987012987,34.834,7.0,1943.0,3038.0,0.6395655036208031,518.0,1336.0,0.38772455089820357,541.0,1348.0,0.4013353115727003,151.0,372.0,0.40591397849462363,135.0,359.0,0.37604456824512533,828.0,2269.0,0.3649184662847069,2.0,21.0,0.09523809523809523,1943.0,3038.0,0.6395655036208031,518.0,1336.0,0.38772455089820357,541.0,1348.0,0.4013353115727003,151.0,372.0,0.40591397849462363,135.0,359.0,0.37604456824512533,828.0,2269.0,0.3649184662847069,2.0,21.0,0.09523809523809523,10.0,9.0,3.096774193548387,3.096774193548387,62.0,31.0,1170.0,275.0,54.0,6.0,53.0,39.0,-50.0,-27.0,36.0,1.674397,-18.45008,0
1626147,577.0,960.0,0.6010416666666667,113.0,297.0,0.38047138047138046,92.0,231.0,0.39826839826839827,141.0,332.0,0.4246987951807229,183.0,532.0,0.34398496240601506,200.0,596.0,0.33557046979865773,5.0,11.0,0.45454545454545453,0.0,0.0,0.0,0.0,9.0,0.0,3376.0,584.6106300000002,972.6624000000007,0.6010416666666665,114.49046999999997,300.91743,0.38047138047138035,93.21347999999996,234.04688999999988,0.3982683982683983,142.85978999999992,336.3790800000003,0.4246987951807223,185.41377,539.0170800000003,0.34398496240601484,202.63800000000003,603.8612400000006,0.3355704697986574,5.06595,11.14509,0.45454545454545453,0.0,0.0,0.0,0.0,9.11871,0.0,67.0,36.0,32.0,0.5373134328358209,168.0,0.39880952380952384,7.0,0.1956503496503496,2.367832167832167,50.0,191.0,0.205761316872428,389.0,0.6246786632390745,32.0,0.4922167832167833,3.8685314685314673,310.0,86.0,223.0,0.27741935483870966,543.0,0.570902394106814,39.0,0.4595104895104897,4.4111888111888105,143,74,69,1644.1999999999994,56.0,46.0,243.0,70.0,118.0,0.5932203389830508,225.0,120.0,105.0,64.0,4.0,6.0,15.0,11.0,14.0,25.0,0.44,0.56,6.0,60.0,66.0,35.0,12.0,0.09090909090909091,0.9090909090909091,25.5,9.083,550.0,896.0,0.6138392857142857,171.0,444.0,0.38513513513513514,234.0,571.0,0.4098073555166375,45.0,125.0,0.36,40.0,118.0,0.3389830508474576,271.0,805.0,0.33664596273291925,0.0,9.0,0.0,550.0,896.0,0.6138392857142857,171.0,444.0,0.38513513513513514,234.0,571.0,0.4098073555166375,45.0,125.0,0.36,40.0,118.0,0.3389830508474576,271.0,805.0,0.33664596273291925,0.0,9.0,0.0,1.0,0.0,41.333333333333336,60.5,3.0,2.0,17.0,0.0,0.0,1.0,0.0,2.0,-8.0,-7.0,1.0,-12.142139,-4.6425915,1
1626149,2155.0,3617.0,0.595797622338955,398.0,995.0,0.4,344.0,866.0,0.3972286374133949,353.0,963.0,0.36656282450674976,591.0,1570.0,0.3764331210191083,808.0,2402.0,0.33638634471273937,13.0,51.0,0.2549019607843137,2.0,12.0,0.16666666666666666,1.0,35.0,0.02857142857142857,6370.0,2183.4244500000004,3664.708229999999,0.5957976223389553,403.2496200000006,1008.1240500000014,0.4000000000000001,348.5373600000003,877.4225400000016,0.39722863741339454,357.6560700000006,975.7019700000023,0.3665628245067495,598.7952900000016,1590.7083,0.3764331210191093,818.6575200000018,2433.682380000002,0.33638634471273987,13.17147,51.672690000000046,0.2549019607843135,2.02638,12.15828,0.16666666666666669,1.01319,35.46165000000003,0.02857142857142855,475.0,331.0,142.0,0.6968421052631579,1118.0,0.42486583184257604,26.0,0.3859115384615385,3.9719230769230736,330.0,544.0,0.3767123287671233,1632.0,0.5367647058823529,144.0,0.5648615384615384,5.207307692307691,1351.0,661.0,686.0,0.48926720947446334,2655.0,0.5088512241054614,170.0,0.5225076923076925,5.361923076923075,260,148,112,5581.799999999999,157.0,245.0,876.0,510.0,917.0,0.5561613958560524,2350.0,1699.0,651.0,218.0,60.0,581.0,1315.0,95.0,81.0,176.0,0.5397727272727273,0.4602272727272727,139.0,1176.0,1315.0,702.0,231.0,0.10570342205323194,0.8942965779467681,186.39800000000005,58.494,2073.0,3367.0,0.6156816156816157,631.0,1664.0,0.3792067307692308,665.0,1671.0,0.39796529024536204,157.0,401.0,0.3915211970074813,132.0,384.0,0.34375,1006.0,2991.0,0.33634236041457705,1.0,33.0,0.030303030303030304,2073.0,3367.0,0.6156816156816157,631.0,1664.0,0.3792067307692308,665.0,1671.0,0.39796529024536204,157.0,401.0,0.3915211970074813,132.0,384.0,0.34375,1006.0,2991.0,0.33634236041457705,1.0,33.0,0.030303030303030304,10.0,10.0,3.19672131147541,3.2131147540983607,61.0,43.0,1698.0,104.0,39.0,70.0,106.0,142.0,240.0,-26.0,30.0,-16.148186,19.380022,0
